#CL_Utilization###
IntLck_1;Interlock 1;Interlock 1 / Pilotlinie 1;DC;V;IN
IntLck_2;Interlock 2;Interlock 2 / Pilotlinie 2;mixed;S;IN
Intnsty;Intensity;Intensitaet;mixed;S;CRX
Intnsv;Intensive;Intensivreinigung Drucktaster;mixed;S;CRX
Intr;Inter;Kontrollleuchte Für Längssperre;mixed;S;CRX
Intrchng;Interchange;Vertauschen;mixed;S;CRX
Intrchngd;Interchanged;Vertauscht;mixed;S;CRX
Intrcom;Intercom;Kontrollleuchte Für Gegensprechanlage;mixed;S;CRX
Intrcoolr;Intercooler;Kuehler;mixed;S;CRX
Intrctiv;Interactive;interaktiv;mixed;S;CRX
Intrfc;Interface;Interface;mixed;S;CRX
Intrfrnc;Interference;Entstördrossel Für Airbag;mixed;S;CRX
Intrir;Interior;Innenraum Leuchte;mixed;S;CRX
IntrirLig;Interior Light;Innenleuchte;mixed;S;CRX
IntrirMirr;Interior Mirror;Innenleuchte Spiegel;mixed;S;CRX
IntrirMon;Interior Monitoring;Innenraumueberwachung;mixed;S;CRX
Intrloc;Interloc;Sperre;mixed;S;CRX
Intrmedt;Intermediate;Drehzahlgeber der Zwischenwelle;mixed;S;CRX
Intrmitnt;Intermittent;Regler Für Scheibenwischer Intervallschaltung;mixed;S;CRX
Intrnt;Internet;Antenne 2 Für Internetzugang;mixed;S;CRX
Intrrpt;Interrupt;Interrupt;mixed;S;CRX
Intvl;Interval;Intervall;mixed;S;CRX
Invrtr;Inverter;Inverter;mixed;S;CRX
I/O_Codierpin;CodingPin;KodierPin;DC;S;CRX
IO_RHP_NGX_detection;IO_RHP_NGX_detection;IO_RHP_NGX_detection;mixed;S;BI
Ip+;pumpcell;Pumpzelle;mixed;S;BI
Ip/Vs-;Mass;Masse;ND;S;BI
I_R_SW_1;GND/BSRoofopen;GND/BSVerd_Oeffnen;mixed;S;IN
I_R_SW_2;GND/BSRoofclosed;GND/BSVerd_Schliessen;mixed;S;IN
I_R_SW_3;MS_GND/reserve;MS_GND/reserve;mixed;S;BI
IRUE_NGS_AUS;IRUE_NGS_AUS;IRUE_NGS_AUS;mixed;S;BI
Isol;Isolation;Geber Für Isolationsmessung Im Hybrid Batterie System;mixed;S;CRX
ISS_Sig;InputSpeedSensorSignal;SignalEingangsdrehzahlsensor;mixed;S;OUT
ISS_VCC;Inputspeedsensor Supply;Eingangsdrehzahlsensor Versorgung;mixed;S;OUT
I_SW_3;GND/MS_DVH_locked;GND/MS_DVH_Verriegelt;mixed;S;IN
I_SW_4;GND/S_DVH_Unlocked;GND/S_DVH_Entriegelt;mixed;S;IN
I_SW_5;MS_GND/reserve;MS_GND/reserve;mixed;S;BI
I_SW_6;MS_GND/reserve;MS_GND/reserve;mixed;S;BI
I_TC_HALL_1;InkrWakeUpSINKRroofleft;InkrWakeUpSINKRVerdlinks;mixed;S;IN
I_TC_HALL_2;InkrWakeUpSINKRRoofRi;InkrWakeUpSINKRVerdeckRe;mixed;S;IN
I_TC_HALL_7;IswitchINKRDIRRoofRi;ISchalterINKRDIRVerdRe;mixed;S;IN
I_WU_SW_1;GNDWakeupSWUHoodLock;WakeupSWUVerdeckgestVeri;mixed;S;BI
I_WU_SW_2;GNDWakeUpHoodinLockpos;GNDWakeUpVerdeckinVeripos;mixed;S;CRX
J_5V_SensoPower;J_5V_SensoPower;J_5V_SensoPower;mixed;S;BI
J_5V_SensorPower;J_5V_SensorPower;J_5V_SensorPower;mixed;S;BI
J_5V_SensorPower1;J_5V_SensorPower1;KeinTxt;mixed;S;CRX
J_5V_SensorPower2;J_5V_SensorPower2;keinTxt;mixed;S;CRX
J_5V_SensorPower3;J_5V_SensorPower3;keinTxt;mixed;S;CRX
Jack;Jack;Klinkenstecker In Ums Buchsenleiste;mixed;S;CRX
J_AI_2RowTemMotPosFb;J_AI_2RowTemMotPosFb;J_AI_2RowTemMotPosFb;mixed;S;BI
J_AI_AccPosSens1;J_AI_AccPositionSensor1;KeinTxt;mixed;S;CRX
J_AI_AccPosSens2;J_AI_AccPositionSensor2;KeinTxt;mixed;S;CRX
J_AI_AirDucTemp1Face_L;J_AI_AirDucTemp1Face_L;J_AI_AirDucTemp1Face_L;mixed;S;BI
J_AI_AirDucTemp2Foot_L;J_AI_AirDucTemp2Foot_L;J_AI_AirDucTemp2Foot_L;mixed;S;BI
J_AI_AirDucTemp3Face_R;J_AI_AirDucTemp3Face_R;J_AI_AirDucTemp3Face_R;mixed;S;BI
J_AI_AirDucTemp4Foot_R;J_AI_AirDucTemp4Foot_R;J_AI_AirDucTemp4Foot_R;mixed;S;BI
J_AI_AirDucTemp5_Face;J_AI_AirDucTemp5_Face;J_AI_AirDucTemp5_Face;mixed;S;BI
J_AI_AirIntakeMotPosFb;J_AI_AirIntakeMotPosFb;J_AI_AirIntakeMotPosFb;mixed;S;BI
J_AI_BattFluidLevel;J_AI_BattFluidLevel;J_AI_BattFluidLevel;mixed;S;BI
J_AI_BattWatTempSensA;J_AI_BatteryWaterTempSensorA;keinTxt;mixed;S;CRX
J_AI_BattWatTempSensB;J_AI_BatteryWaterTempSensorB;KeinTxt;mixed;S;CRX
J_AI_CentOpencloseLckSw;J_AI_CentralOpencloseLockSw;keinTxt;mixed;S;CRX
J_AI_ChargeDirectTemp1;J_AI_ChargeDirectTemp1;KeinTxt;mixed;S;CRX
J_AI_ChargeDirectTemp2;J_AI_ChargeDirectTemp2;KeinTxt;mixed;S;CRX
J_AI_ChargeLockSt;J_AI_ChargeLockSt;J_AI_ChargeLockSt;mixed;S;BI
J_AI_ChargeTemp1;J_AI_ChargeTemp1;KeinTxt;mixed;S;CRX
J_AI_DefroMotPosiFb;J_AI_DefroMotPosiFb;J_AI_DefroMotPosiFb;mixed;S;BI
J_AI_DFLWindowCtrSw;J_AI_DFLWindowCtrSw;keinTxt;mixed;S;CRX
J_AI_DFRWindowCtrSw;J_AI_DFRWindowCtrSw;keinTxt;mixed;S;CRX
J_AI_DRLWindowCtrSw;J_AI_DRLWindowCtrSw;keinTxt;mixed;S;CRX
J_AI_DRRWindowCtrSw;J_AI_DRRWindowCtrSw;keinTxt;mixed;S;CRX
J_AI_DrvLumbarFBAdjSW;J_AI_DrvLumbarFBAdjSW;keinTxt;mixed;S;CRX
J_AI_DrvLumbarUDAdjSW;J_AI_DrvLumbarUDAdjSW;KeinTxt;mixed;S;CRX
J_AI_DrvSeatAdjSwBackInc;J_AI_DrvSeatAdjSwBackInc;keinTxt;mixed;S;CRX
J_AI_DrvSeatAdjSwFrntHei;J_AI_DrvSeatAdjSwFrntHei;keinTxt;mixed;S;CRX
J_AI_DrvSeatAdjSwHei;J_AI_DrvSeatAdjSwHei;keinTxt;mixed;S;CRX
J_AI_DrvSeatAdjSwSld;J_AI_DrvSeatAdjSwSld;keinTxt;mixed;S;CRX
J_AI_DrvSeatSBRSt;J_AI_DrvSeatSBRSt;keinTxt;mixed;S;CRX
J_AI_DrvSeatTemp;J_AI_DrvSeatTemp;keinTxt;mixed;S;CRX
J_AI_EvcporatorTemp;J_AI_EvcporatorTemp;J_AI_EvcporatorTemp;mixed;S;BI
J_AI_FLHandlePosSw;J_AI_FLHandlePosSw;KeinTxt;mixed;S;CRX
J_AI_FRHandlePosSw;J_AI_FRHandlePosSw;J_AI_FRHandlePosSw;mixed;S;BI
J_AI_FRWindowCtrSw;J_AI_FRWindowCtrSw;J_AI_FRWindowCtrSw;mixed;S;BI
J_AI_HeatCorelnTemp;J_AI_HeatCorelnTemp;J_AI_HeatCorelnTemp;mixed;S;BI
J_AI_LMirrorLRPositionFb;J_AI_LMirrorLRPositionFb;keinTxt;mixed;S;CRX
J_AI_LMirrorUDPositionFb;J_AI_LMirrorUDPositionFb;keinTxt;mixed;S;CRX
J_AI_LTempMotPosFb;J_AI_LTempMotPosFb;J_AI_LTempMotPosFb;mixed;S;BI
J_AI_MirrorHeatFoldAdjSw;J_AI_MirrorHeatFoldAdjSw;KeinTxt;mixed;S;CRX
J_AI_MirrorPositionAdjSw;J_AI_MirrorPositionAdjSw;KeinTxt;mixed;S;CRX
J_AI_ModMotPosiFb;J_AI_ModMotPosiFb;J_AI_ModMotPosiFb;mixed;S;BI
J_AI_MotWaterTempSensA;J_AI_MotorWaterTempSensorA;keinTxt;mixed;S;CRX
J_AI_MotWaterTempSensB;J_AI_MotorWaterTempSensorB;KeinTxt;mixed;S;CRX
J_AI_OutCarTempSensor;J_AI_OutCarTempSensor;J_AI_OutCarTempSensor;mixed;S;BI
J_AI_PsnLumbaFBAdjSW;J_AI_PsnLumbaFBAdjSW;J_AI_PsnLumbaFBAdjSW;mixed;S;BI
J_AI_PsnLumbaUDAdjSW;J_AI_PsnLumbaUDAdjSW;J_AI_PsnLumbaUDAdjSW;mixed;S;BI
J_AI_PsnSatAdjSwBackInc;J_AI_PsnSatAdjSwBackInc;J_AI_PsnSatAdjSwBackInc;mixed;S;BI
J_AI_PsnSatAdjSwFrntHei;J_AI_PsnSatAdjSwFrntHei;J_AI_PsnSatAdjSwFrntHei;mixed;S;BI
J_AI_PsnSatAdjSwHeight;J_AI_PsnSatAdjSwHeight;J_AI_PsnSatAdjSwHeight;mixed;S;BI
J_AI_PsnSatAdjSwSld;J_AI_PsnSatAdjSwSld;J_AI_PsnSatAdjSwSld;mixed;S;BI
J_AI_PsnSeatMemoPos;J_AI_PsnSeatMemoPos;J_AI_PsnSeatMemoPos;mixed;S;BI
J_AI_PsnSeatSBRSt;J_AI_PsnSeatSBRSt;J_AI_PsnSeatSBRSt;mixed;S;BI
J_AI_PsnSeatTemp;J_AI_PsnSeatTemp;J_AI_PsnSeatTemp;mixed;S;BI
J_AI_PTSensor_Temp;J_AI_PTSensor_Temp;J_AI_PTSensor_Temp;mixed;S;BI
J_AI_RearModMotPosiFb;J_AI_RearModMotPosiFb;J_AI_RearModMotPosiFb;mixed;S;BI
J_AI_RLHandlePosSw;J_AI_RLHandlePosSw;KeinTxt;mixed;S;CRX
J_AI_RLSeatTemp;J_AI_RLSeatTemp;keinTxt;mixed;S;CRX
J_AI_RLSeatTiltUpDownSw;J_AI_RLSeatTiltUpDownSw;keinTxt;mixed;S;CRX
J_AI_RLWindowCtrSw;J_AI_RLWindowCtrSw;KeinTxt;mixed;S;CRX
J_AI_RMirrorLRPosFb;J_AI_RMirrorLRPosFb;J_AI_RMirrorLRPosFb;mixed;S;BI
J_AI_RMirrorUDPosFb;J_AI_RMirrorUDPosFb;J_AI_RMirrorUDPosFb;mixed;S;BI
J_AI_RRHandlePosSw;J_AI_RRHandlePosSw;J_AI_RRHandlePosSw;mixed;S;BI
J_AI_RRWindowCtrSw;J_AI_RRWindowCtrSw;J_AI_RRWindowCtrSw;mixed;S;BI
J_AI_RTempMotPosFb;J_AI_RTempMotPosFb;J_AI_RTempMotPosFb;mixed;S;BI
J_AI_SaetRowSecMidSBRSt;J_AI_SaetRowSecMidSBRSt;J_AI_SaetRowSecMidSBRSt;mixed;S;BI
J_AI_SatRowSecRtSBRSt;J_AI_SatRowSecRtSBRSt;J_AI_SatRowSecRtSBRSt;mixed;S;BI
J_AI_SeatRowSecLtSBRSt;J_AI_SeatRowSecLtSBRSt;keinTxt;mixed;S;CRX
J_AI_WinLockOrChildlockSw;J_AI_WinLockOrChildlockSw;KeinTxt;mixed;S;CRX
J_DI_BackTurnLampSt_LS;J_DI_BackTurnLampSt_LS;J_DI_BackTurnLampSt_LS;mixed;S;BI
J_DI_BonnetLockMoSt2_LS;J_DI_BonnetLockMoSt2_LS;J_DI_BonnetLockMoSt2_LS;mixed;S;BI
J_DI_BrakeSw1_HS;J_DI_BrakeSw1_HS;keinTxt;mixed;S;OUT
J_DI_BrakeSw2_HS;J_DI_BrakeSw2_HS;keintxt;mixed;S;CRX
J_DI_DrvSeatMassageSw_LS;J_DI_DrvSeatMassageSw_LS;keinTxt;mixed;S;CRX
J_DI_DrvSeatMemPosSetSw_LS;J_DI_DrvSeatMemoryPosSetSw_LS;keinTxt;mixed;S;CRX
J_DI_DrvTrunkOpenSw_LS;J_DI_DrvTrunkOpenSw_LS;keinTxt;mixed;S;CRX
J_DI_EmegcyPowerOffSw_LS;J_DI_EmergencyPowerOffSw_LS;keinTxt;mixed;S;CRX
J_DI_EmergcyAlarmSw_LS;J_DI_EmergencyAlarmSw_LS;keintxt;mixed;S;CRX
J_DI_FLDoorAjarSW_LS;J_DI_FLDoorAjarSW_LS;keinTxt;mixed;S;CRX
J_DI_FLDoorlockSW_LS;J_DI_FLDoorlockSW_LS;keinTxt;mixed;S;OUT
J_DI_FLDoorReleaseSW_LS;J_DI_FLDoorReleaseSW_LS;KeinTxt;mixed;S;OUT
J_DI_FLHandlePESw_LS;J_DI_FLHandlePESw_LS;keinTxt;mixed;S;CRX
J_DI_FLOutHandle_LS;J_DI_FLOutHandle_LS;KeinTxt;mixed;S;OUT
J_DI_ForTurnLampST_LS;J_DI_ForTurnLampST_LS;J_DI_ForTurnLampST_LS;mixed;S;BI
J_DI_FRDoorAjarSW_LS;J_DI_FRDoorAjarSW_LS;J_DI_FRDoorAjarSW_LS;mixed;S;BI
J_DI_FRDoorReleasSW_LS;J_DI_FRDoorReleasSW_LS;J_DI_FRDoorReleasSW_LS;mixed;S;BI
J_DI_FRDoorTCRSW_LS;J_DI_FRDoorTCRSW_LS;J_DI_FRDoorTCRSW_LS;mixed;S;BI
J_DI_FRHandlePESw_LS;J_DI_FRHandlePESw_LS;J_DI_FRHandlePESw_LS;mixed;S;BI
J_DI_FROutHandleSW_LS;J_DI_FROutHandleSW_LS;J_DI_FROutHandleSW_LS;mixed;S;BI
J_DI_InitialPosSW_LS;J_DI_InitialPosSW_LS;J_DI_InitialPosSW_LS;mixed;S;BI
J_DI_KL15_Backup_HS;J_DI_KL15_Backup_HS;J_DI_KL15_Backup_HS;mixed;S;BI
J_DI_KL15_BackUp_HS;J_DI_KL15_BackUp_HS;keintxt;mixed;S;CRX
J_DI_LampLimpHomeSt_LS;J_DI_LampLimpHomeSt_LS;J_DI_LampLimpHomeSt_LS;mixed;S;BI
J_DI_LFHandleExtSw;J_DI_LFHandleExtSw;keinTxt;mixed;S;CRX
J_DI_LFHandleRetSw;J_DI_LFHandleRetSw;keinTxt;mixed;S;CRX
J_DI_PsnSatMassageSw_LS;J_DI_PsnSatMassageSw_LS;J_DI_PsnSatMassageSw_LS;mixed;S;BI
J_DI_PsnSatMem3PosSw_LS;J_DI_PsnSatMem3PosSw_LS;J_DI_PsnSatMem3PosSw_LS;mixed;S;BI
J_DI_PsnSatMemPosSet_LS;J_DI_PsnSatMemPosSet_LS;J_DI_PsnSatMemPosSet_LS;mixed;S;BI
J_DI_RDoorInnerSw_LS;J_DI_RDoorInnerSw_LS;keintxt;mixed;S;CRX
J_DI_RDoorlckPawlSw_LS;J_DI_RDoorlockPawlSw_LS;keinTxt;mixed;S;CRX
J_DI_RDoorlckResetSw_LS;J_DI_RDoorlockResetSw_LS;keinTxt;mixed;S;CRX
J_DI_RDoorlckSecSw_LS;J_DI_RDoorlockSecondSw_LS;keinTxt;mixed;S;CRX
J_DI_RLChildlockSW_LS;J_DI_RLChildlockSW_LS;KeinTxt;mixed;S;CRX
J_DI_RLDoorAjarSW_LS;J_DI_RLDoorAjarSW_LS;keinTxt;mixed;S;CRX
J_DI_RLDoorReleaseSw_LS;J_DI_RLDoorReleaseSw_LS;keinTxt;mixed;S;CRX
J_DI_RLGearHomeSW_LS;J_DI_RLGearHomeSW_LS;keinTxt;mixed;S;CRX
J_DI_RLHandleExtSw;J_DI_RLHandleExtSw;KeinTxt;mixed;S;CRX
J_DI_RLHandleRetSw;J_DI_RLHandleRetSw;keinTxt;mixed;S;CRX
J_DI_RLOutHandleSW_LS;J_DI_RLOutHandleSW_LS;keinTxt;mixed;S;CRX
J_DI_RRCildLockSW_LS;J_DI_RRCildLockSW_LS;J_DI_RRCildLockSW_LS;mixed;S;BI
J_DI_RRDoorAjarSW_LS;J_DI_RRDoorAjarSW_LS;J_DI_RRDoorAjarSW_LS;mixed;S;BI
J_DI_RRDoorReleaseSW_LS;J_DI_RRDoorReleaseSW_LS;J_DI_RRDoorReleaseSW_LS;mixed;S;BI
J_DI_RRDoorTCRSW_LS;J_DI_RRDoorTCRSW_LS;J_DI_RRDoorTCRSW_LS;mixed;S;BI
J_DI_RRHandlePESw_LS;J_DI_RRHandlePESw_LS;J_DI_RRHandlePESw_LS;mixed;S;BI
J_DI_RROutHandleSW_LS;J_DI_RROutHandleSW_LS;J_DI_RROutHandleSW_LS;mixed;S;BI
J_DI_RWiperStopSt_LS;J_DI_RWiperStopSt_LS;J_DI_RWiperStopSt_LS;mixed;S;BI
J_DI_SRSCrash_LS;J_DI_SRSCrash_LS;keintxt;mixed;S;CRX
J_DI_TrunkOpenSw_LS;J_DI_TrunkOpenSw_LS;keinTxt;mixed;S;CRX
J_DI_WashFuelLevel_LS;J_DI_WashFuelLevel_LS;J_DI_WashFuelLevel_LS;mixed;S;BI
J_DO_ATLPower;J_DO_ATLPower;J_DO_ATLPower;mixed;S;BI
J_DO_HS_3WayValve;J_DO_HS_3WayValve;J_DO_HS_3WayValve;mixed;S;BI
J_DO_HS_ACUPower;J_DO_HS_ACUPower;J_DO_HS_ACUPower;mixed;S;BI
J_DO_HS_AMPWake;J_DO_HS_AMPWake;J_DO_HS_AMPWake;mixed;S;BI
J_DO_HS_ATLPower;J_DO_HS_ATLPower;keinTxt;mixed;S;OUT
J_DO_HS_BackLight;J_DO_HS_BackLight;J_DO_HS_BackLight;mixed;S;BI
J_DO_HS_Backlight;J_DO_HS_Backlight;keinTxt;mixed;S;OUT
J_DO_HS_BMSEmergcyStop;J_DO_HS_BMSEmergencyStop;keinTxt;mixed;S;CRX
J_DO_HS_BrakeLamp;J_DO_HS_BrakeLamp;keinTxt;mixed;S;OUT
J_DO_HS_BrakeLampBackup;J_DO_HS_BrakeLampBackup;KeinTxt;mixed;S;OUT
J_DO_HS_CameraHeated;J_DO_HS_CameraHeated;keinTxt;mixed;S;OUT
J_DO_HS_CDCUWake;J_DO_HS_CDCUWake;keinTxt;mixed;S;OUT
J_DO_HS_CDCWake;J_DO_HS_CDCWake;keinTxt;mixed;S;OUT
J_DO_HS_CentralLockLight;J_DO_HS_CentralLockLight;keinTxt;mixed;S;OUT
J_DO_HS_COV_ASV1;J_DO_HS_COV_ASV1;J_DO_HS_COV_ASV1;mixed;S;BI
J_DO_HS_COV_ASV2;J_DO_HS_COV_ASV2;J_DO_HS_COV_ASV2;mixed;S;BI
J_DO_HS_COV_EVAP;J_DO_HS_COV_EVAP;J_DO_HS_COV_EVAP;mixed;S;OUT
J_DO_HS_COV_SOV3;J_DO_HS_COV_SOV3;J_DO_HS_COV_SOV3;mixed;S;BI
J_DO_HS_CWCPower;J_DO_HS_CWCPower;J_DO_HS_CWCPower;mixed;S;BI
J_DO_HS_DrvSeatHeated;J_DO_HS_DrvSeatHeated;keinTxt;mixed;S;OUT
J_DO_HS_ESPWake;J_DO_HS_ESPWake;J_DO_HS_ESPWake;mixed;S;BI
J_DO_HS_FLParkLamp;J_DO_HS_FLParkLamp;J_DO_HS_FLParkLamp;mixed;S;BI
J_DO_HS_FLTurnLamp;J_DO_HS_FLTurnLamp;J_DO_HS_FLTurnLamp;mixed;S;BI
J_DO_HS_FParkLamp2;J_DO_HS_FParkLamp2;J_DO_HS_FParkLamp2;mixed;S;BI
J_DO_HS_FRTurnLamp;J_DO_HS_FRTurnLamp;J_DO_HS_FRTurnLamp;mixed;S;BI
J_DO_HS_FSRRPower;J_DO_HS_FSRRPower;keinTxt;mixed;S;OUT
J_DO_HS_HallPower;J_DO_HS_HallPower;keinTxt;mixed;S;CRX
J_DO_HS_HighBeamCtr;J_DO_HS_HighBeamCtr;J_DO_HS_HighBeamCtr;mixed;S;BI
J_DO_HS_IntLgthPower;J_DO_HS_IntLgthPower;keinTxt;mixed;S;CRX
J_DO_HS_IonezerPower;J_DO_HS_IonezerPower;J_DO_HS_IonezerPower;mixed;S;BI
J_DO_HS_KL15_Backup;J_DO_HS_KL15_Backup;J_DO_HS_KL15_Backup;mixed;S;BI
J_DO_HS_KL15_BackUp;J_DO_HS_KL15_BackUp;keinTxt;mixed;S;CRX
J_DO_HS_KL15Wake1;J_DO_HS_KL15Wake1;keinTxt;mixed;S;CRX
J_DO_HS_LampLimpHomeOut;J_DO_HS_LampLimpHomeOut;keinTxt;mixed;S;OUT
J_DO_HS_LDaytimeRunLamp;J_DO_HS_LDaytimeRunLamp;J_DO_HS_LDaytimeRunLamp;mixed;S;BI
J_DO_HS_LeftMirrorHeated;J_DO_HS_LeftMirrorHeated;KeinTxt;mixed;S;OUT
J_DO_HS_LLowBeamCtr;J_DO_HS_LLowBeamCtr;J_DO_HS_LLowBeamCtr;mixed;S;BI
J_DO_HS_LTurnLamp;J_DO_HS_LTurnLamp;J_DO_HS_LTurnLamp;mixed;S;BI
J_DO_HS_MainPowerWake1;J_DO_HS_MainPowerWake1;keinTxt;mixed;S;OUT
J_DO_HS_MainPowerWake2;J_DO_HS_MainPowerWake2;keinTxt;mixed;S;OUT
J_DO_HS_MirrorHeated_R;J_DO_HS_MirrorHeated_R;J_DO_HS_MirrorHeated_R;mixed;S;BI
J_DO_HS_MRRPower;J_DO_HS_MRRPower;J_DO_HS_MRRPower;mixed;S;BI
J_DO_HS_PM25FanPower;J_DO_HS_PM25FanPower;keinTxt;mixed;S;CRX
J_DO_HS_ProlLogoLight;J_DO_HS_ProlLogoLight;J_DO_HS_ProlLogoLight;mixed;S;BI
J_DO_HS_PsngSeatHeated;J_DO_HS_PsngSeatHeated;J_DO_HS_PsngSeatHeated;mixed;S;BI
J_DO_HS_PsnSeatVenPower;J_DO_HS_PsnSeatVenPower;J_DO_HS_PsnSeatVenPower;mixed;S;BI
J_DO_HS_RearParkLamp;J_DO_HS_RearParkLamp;J_DO_HS_RearParkLamp;mixed;S;BI
J_DO_HS_ReverseLamp;J_DO_HS_ReverseLamp;keinTxt;mixed;S;OUT
J_DO_HS_RLowBeamCtr;J_DO_HS_RLowBeamCtr;J_DO_HS_RLowBeamCtr;mixed;S;BI
J_DO_HS_RLSeatHeated;J_DO_HS_RLSeatHeated;keinTxt;mixed;S;OUT
J_DO_HS_RParkLamp2;J_DO_HS_RParkLamp2;J_DO_HS_RParkLamp2;mixed;S;BI
J_DO_HS_RRTurnLamp;J_DO_HS_RRTurnLamp;J_DO_HS_RRTurnLamp;mixed;S;BI
J_DO_HS_RSRRPower;J_DO_HS_RSRRPower;J_DO_HS_RSRRPower;mixed;S;BI
J_DO_HS_SWSPower;J_DO_HS_SWSPower;KeinTxt;mixed;V;OUT
J_DO_HS_TailgateBuzzerCtr+;J_DO_HS_TailgateBuzzerCtr+;keinTxt;mixed;S;OUT
J_DO_HS_TailgateUnLockCtr+;J_DO_HS_TailgateUnLockCtr+;KeinTxt;mixed;S;OUT
J_DO_HS_USSPower;J_DO_HS_USSPower;J_DO_HS_USSPower;mixed;S;BI
J_DO_HS_WashNozzHeated;J_DO_HS_WashNozzHeated;J_DO_HS_WashNozzHeated;mixed;S;BI
J_DO_HS_WinLockLight;J_DO_HS_WinLockLight;keinTxt;mixed;S;OUT
J_DO_LS_12VPower1;J_DO_LS_12VPower1;KeinTxt;DC;V;OUT
J_DO_LS_12VPower2;J_DO_LS_12VPower2;keinTxt;mixed;S;CRX
J_DO_LS_BatteryPumpRly;J_DO_LS_BatteryPumpRly;keinTxt;mixed;S;CRX
J_DO_LS_DeforstrRly;J_DO_LS_DeforstrRly;keinTxt;mixed;S;CRX
J_DO_LS_FanRly;J_DO_LS_FanRly;keinTxt;mixed;S;CRX
J_DO_LS_FBlowerRlyCtr;J_DO_LS_FBlowerRlyCtr;J_DO_LS_FBlowerRlyCtr;mixed;S;BI
J_DO_LS_GlassHeatRlyCtr;J_DO_LS_GlassHeatRlyCtr;J_DO_LS_GlassHeatRlyCtr;mixed;V;IN
J_DO_LS_HornRlyCtr;J_DO_LS_HornRlyCtr;J_DO_LS_HornRlyCtr;mixed;S;BI
J_DO_LS_LBSDLight;J_DO_LS_LBSDLight;keinTxt;mixed;S;OUT
J_DO_LS_LFootLight;J_DO_LS_LFootLight;keinTxt;mixed;S;OUT
J_DO_LS_MotorPumpRly;J_DO_LS_MotorPumpRly;keinTxt;mixed;S;CRX
J_DO_LS_ProjLogoLight;J_DO_LS_ProjLogoLight;J_DO_LS_ProjLogoLight;mixed;S;BI
J_DO_LS_RearLampCtr;J_DO_LS_RearLampCtr;J_DO_LS_RearLampCtr;mixed;S;BI
J_DO_LS_RFootLight;J_DO_LS_RFootLight;J_DO_LS_RFootLight;mixed;S;BI
J_DO_LS_RStepPlaLampCtr;J_DO_LS_RStepPlaLampCtr;J_DO_LS_RStepPlaLampCtr;mixed;S;BI
J_DO_LS_RWiperRlyCtr;J_DO_LS_RWiperRlyCtr;J_DO_LS_RWiperRlyCtr;mixed;S;BI
J_DO_LS_TSPowerRlyCtr;J_DO_LS_TSPowerRlyCtr;J_DO_LS_TSPowerRlyCtr;mixed;S;BI
J_DO_RearFogLamp;J_DO_RearFogLamp;J_DO_RearFogLamp;mixed;S;BI
J_DO_USBPower2;J_DO_USBPower2;J_DO_USBPower2;mixed;S;BI
J_HBrdige_FRHandleCtr-;J_HBrdige_FRHandleCtr-;J_HBrdige_FRHandleCtr-;mixed;S;BI
J_HBrdige_RMirrorUDCtr-;J_HBrdige_RMirrorUDCtr-;J_HBrdige_RMirrorUDCtr-;mixed;S;BI
J_HBrge_RMirrorFoldCt-;J_HBrge_RMirrorFoldCt-;J_HBrge_RMirrorFoldCt-;mixed;S;BI
J_HBrge_RMirrorFoldCtr+;J_HBrge_RMirrorFoldCtr+;J_HBrge_RMirrorFoldCtr+;mixed;S;BI
J_HBrideg_WashPumpCtr+;J_HBrideg_WashPumpCtr+;J_HBrideg_WashPumpCtr+;mixed;S;BI
J_HBridge2RowTmpMotCtr+;J_HBridge2RowTmpMotCtr+;J_HBridge2RowTmpMotCtr+;mixed;S;BI
J_HBridge2RowTmpMotCtr-;J_HBridge2RowTmpMotCtr-;J_HBridge2RowTmpMotCtr-;mixed;S;BI
J_HBridge_AirIntMotCtr+;J_HBridge_AirIntMotCtr+;J_HBridge_AirIntMotCtr+;mixed;S;BI
J_HBridge_AirIntMotctr-;J_HBridge_AirIntMotctr-;J_HBridge_AirIntMotctr-;mixed;S;BI
J_HBridge_CHaPotLokCtr+;J_HBridge_CHaPotLokCtr+;J_HBridge_CHaPotLokCtr+;mixed;S;BI
J_HBridge_CHaPotLokCtr-;J_HBridge_CHaPotLokCtr-;J_HBridge_CHaPotLokCtr-;mixed;S;BI
J_HBridge_DefroMotCtr-;J_HBridge_DefroMotCtr-;J_HBridge_DefroMotCtr-;mixed;S;BI
J_HBridge_DefroMotCtr+;J_HBridge_DefroMotCtr+;J_HBridge_DefroMotCtr+;mixed;S;BI
J_Hbridge_DrvSeatBackInc+;J_Hbridge_DrvSeatBackInc+;keinTxt;mixed;S;OUT
J_Hbridge_DrvSeatBackInc-;J_Hbridge_DrvSeatBackInc-;keinTxt;mixed;S;OUT
J_Hbridge_DrvSeatFrntHei+;J_Hbridge_DrvSeatFrntHei+;keinTxt;mixed;S;OUT
J_Hbridge_DrvSeatHei+;J_Hbridge_DrvSeatHei+;keinTxt;mixed;S;OUT
J_Hbridge_DrvSeatHei-;J_Hbridge_DrvSeatHei-;keinTxt;mixed;S;OUT
J_Hbridge_DrvSeatSld+;J_Hbridge_DrvSeatSld+;keinTxt;mixed;S;OUT
J_Hbridge_DrvSeatSldFrntHeiCom;J_Hbridge_DrvSeatSldFrntHeiCom;keinTxt;mixed;S;OUT
